"title","category","rank","profile","outcome","reason","hostMs","uniqueFrames"
"PblCamera","watchapps-and-companions","73","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","151.2135530000014","0"
"PblCamera","watchapps-and-companions","73","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","155.26978699999745","0"
"Get Back - directions to a set location","watchapps-and-companions","74","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","138.68338000000222","0"
"Get Back - directions to a set location","watchapps-and-companions","74","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","152.34533100000408","0"
"Get Back - directions to a set location","watchapps-and-companions","74","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","146.78650900000503","0"
"Calculator","watchapps-and-companions","75","qemu_emery","scenario-completed","","32716.918204","105"
"Calculator","watchapps-and-companions","75","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","171.96173300000373","0"
"Calculator","watchapps-and-companions","75","qemu_gabbro","scenario-completed","","28703.067922000002","66"
"UK Transport","watchapps-and-companions","76","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","153.8981399999975","0"
"UK Transport","watchapps-and-companions","76","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","160.43922700000257","0"
"UK Transport","watchapps-and-companions","76","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","146.75970300000336","0"
"Voice Note","watchapps-and-companions","77","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.07706099999632","0"
"Voice Note","watchapps-and-companions","77","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","151.01156200000696","0"
"Voice Note","watchapps-and-companions","77","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","156.3423260000127","0"
"Travel","watchapps-and-companions","78","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","150.56448899999668","0"
"Travel","watchapps-and-companions","78","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","147.14625399999204","0"
"Travel","watchapps-and-companions","78","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","154.52178999999887","0"
"Playback for Spotify","watchapps-and-companions","79","qemu_emery","scenario-completed","","26577.73512299999","84"
"Playback for Spotify","watchapps-and-companions","79","qemu_flint","scenario-completed","","23434.32445700001","91"
"Playback for Spotify","watchapps-and-companions","79","qemu_gabbro","scenario-completed","","26385.842757000006","83"
"Pokedex Challenge","watchapps-and-companions","80","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","154.61790900000778","0"
"Pokedex Challenge","watchapps-and-companions","80","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","133.81483200000366","0"
"Pokedex Challenge","watchapps-and-companions","80","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","155.55508700000064","0"
"Destiny Strap","watchapps-and-companions","81","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","166.45333299999766","0"
"Destiny Strap","watchapps-and-companions","81","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","177.09564100000716","0"
"Destiny Strap","watchapps-and-companions","81","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","167.79231900000013","0"
"Brain Dump (index01 for your pebble)","watchapps-and-companions","82","qemu_emery","scenario-completed","","28780.507096","111"
"Brain Dump (index01 for your pebble)","watchapps-and-companions","82","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","155.0449030000018","0"
"Brain Dump (index01 for your pebble)","watchapps-and-companions","82","qemu_gabbro","scenario-completed","","26130.743291000006","77"
"Get Back To","watchapps-and-companions","83","qemu_emery","execution-stopped","Error: TypeError: Unsupported AppMessage value.
    at dictionary (virtual-phone-bootstrap.js:417:90)
    at sendAppMessage (virtual-phone-bootstrap.js:438:33)
    at sendMessage (pebble-js-app.js:235:24)
    at sendToWatch (pebble-js-app.js:476:14)
    at locationSuccess (pebble-js-app.js:305:16)
    at locationResult (virtual-phone-bootstrap.js:393:182)
    at <anonymous> (virtual-phone-bootstrap.js:398:115)
    at timer (virtual-phone-bootstrap.js:104:93)
","18415.108134999988","33"
"Get Back To","watchapps-and-companions","83","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.60905100000673","0"
"Get Back To","watchapps-and-companions","83","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","147.1283459999977","0"
"Find My Phone","watchapps-and-companions","84","qemu_emery","execution-stopped","Error: TypeError: not a function
    at <anonymous> (pebble-js-app.js:180:25)
    at call (native)
    at __webpack_require__ (pebble-js-app.js:20:34)
    at <anonymous> (pebble-js-app.js:48:38)
    at call (native)
    at __webpack_require__ (pebble-js-app.js:20:34)
    at <anonymous> (pebble-js-app.js:40:11)
    at <eval> (pebble-js-app.js:43:10)
","16933.376703","29"
"Find My Phone","watchapps-and-companions","84","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","155.36465899999894","0"
"Find My Phone","watchapps-and-companions","84","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","153.29055800000788","0"
"QuickAuth","watchapps-and-companions","85","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","171.14134600000398","0"
"QuickAuth","watchapps-and-companions","85","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","143.6149000000005","0"
"QuickAuth","watchapps-and-companions","85","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","171.34294099999534","0"
"Mr. Runner - UP","watchapps-and-companions","86","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","151.61902800000098","0"
"Mr. Runner - UP","watchapps-and-companions","86","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","137.84740199999942","0"
"Mr. Runner - UP","watchapps-and-companions","86","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","138.63028599999961","0"
"Touchy Weather - Weather App","watchapps-and-companions","87","qemu_emery","scenario-completed","","87052.629335","67"
"Touchy Weather - Weather App","watchapps-and-companions","87","qemu_flint","scenario-completed","","49358.380703","101"
"Touchy Weather - Weather App","watchapps-and-companions","87","qemu_gabbro","scenario-completed","","87948.473422","60"
"Custom Workout Timer ","watchapps-and-companions","88","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","147.88641600000847","0"
"Custom Workout Timer ","watchapps-and-companions","88","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","159.49883100000443","0"
"Custom Workout Timer ","watchapps-and-companions","88","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","156.71823500000755","0"
"Commute","watchapps-and-companions","89","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","149.03409600000305","0"
"Commute","watchapps-and-companions","89","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","142.58147399999143","0"
"Commute","watchapps-and-companions","89","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","146.6906569999992","0"
"Slate","watchapps-and-companions","90","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","152.6598410000006","0"
"Slate","watchapps-and-companions","90","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","163.16072800000256","0"
"Slate","watchapps-and-companions","90","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","146.54325699999754","0"
"MF'n Weather","watchapps-and-companions","91","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","144.26471499999752","0"
"MF'n Weather","watchapps-and-companions","91","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","163.98235999999451","0"
"MF'n Weather","watchapps-and-companions","91","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","161.0394729999971","0"
"Playlists Remote for Spotify","watchapps-and-companions","92","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","153.45526800000516","0"
"Playlists Remote for Spotify","watchapps-and-companions","92","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","145.22138700001233","0"
"Playlists Remote for Spotify","watchapps-and-companions","92","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","161.01822900000843","0"
"Facebook [Pebble Rocker]","watchapps-and-companions","93","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","157.8566690000007","0"
"Facebook [Pebble Rocker]","watchapps-and-companions","93","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","146.64065400000254","0"
"Facebook [Pebble Rocker]","watchapps-and-companions","93","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","131.07669099999475","0"
"Tilt Calc","watchapps-and-companions","94","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","149.17656700000225","0"
"Tilt Calc","watchapps-and-companions","94","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","160.83059800000046","0"
"Tilt Calc","watchapps-and-companions","94","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","153.4605600000068","0"
"Forecast Weather App","watchapps-and-companions","95","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","175.56408999999985","0"
"Forecast Weather App","watchapps-and-companions","95","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","154.3181920000061","0"
"Forecast Weather App","watchapps-and-companions","95","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","181.00433399999747","0"
"Rebble","watchapps-and-companions","96","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","136.63769899999897","0"
"Rebble","watchapps-and-companions","96","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","149.33502399999998","0"
"Rebble","watchapps-and-companions","96","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","155.89201799999864","0"
"Arena3D","watchapps-and-companions","97","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","140.89607800000522","0"
"Arena3D","watchapps-and-companions","97","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","146.02276100000017","0"
"Arena3D","watchapps-and-companions","97","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","149.56404500000644","0"
"Skipstone","watchapps-and-companions","98","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","158.44116900001245","0"
"Skipstone","watchapps-and-companions","98","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","158.24821600000723","0"
"Skipstone","watchapps-and-companions","98","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","147.97534499999892","0"
"Weather","watchapps-and-companions","99","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","149.36736400000518","0"
"Weather","watchapps-and-companions","99","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","175.92365399999835","0"
"Weather","watchapps-and-companions","99","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","165.91964199999347","0"
"SmartStatus-op","watchapps-and-companions","100","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","148.97442699999374","0"
"SmartStatus-op","watchapps-and-companions","100","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","160.0676819999935","0"
"SmartStatus-op","watchapps-and-companions","100","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","150.13169100000232","0"
"YWeather","watchfaces","1","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.88008499999705","0"
"YWeather","watchfaces","1","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","143.33347500000673","0"
"YWeather","watchfaces","1","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","168.96506000000227","0"
"Real Weather","watchfaces","2","qemu_emery","scenario-completed","","35102.486078","123"
"Real Weather","watchfaces","2","qemu_flint","scenario-completed","","24437.734658999994","95"
"Real Weather","watchfaces","2","qemu_gabbro","scenario-completed","","33064.28791100001","94"
"TimeStyle","watchfaces","3","qemu_emery","scenario-completed","","30798.002787999998","113"
"TimeStyle","watchfaces","3","qemu_flint","scenario-completed","","24919.314088999992","93"
"TimeStyle","watchfaces","3","qemu_gabbro","scenario-completed","","33599.951707","85"
"Modern","watchfaces","4","qemu_emery","download-unavailable","TypeError: Invalid URL","136.50472600001376","0"
"Modern","watchfaces","4","qemu_flint","download-unavailable","TypeError: Invalid URL","156.1006020000059","0"
"Modern","watchfaces","4","qemu_gabbro","download-unavailable","TypeError: Invalid URL","157.99380199999723","0"
"Weather Land","watchfaces","5","qemu_emery","scenario-completed","","30906.26541600001","93"
"Weather Land","watchfaces","5","qemu_flint","scenario-completed","","24319.780709","95"
"Weather Land","watchfaces","5","qemu_gabbro","scenario-completed","","31586.673674000005","91"
"91 Dub v4.0","watchfaces","6","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","157.8545049999957","0"
"91 Dub v4.0","watchfaces","6","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","135.24354999999923","0"
"91 Dub v4.0","watchfaces","6","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","148.8280220000015","0"
"Mario Time Watchface","watchfaces","7","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","155.60279799999262","0"
"Mario Time Watchface","watchfaces","7","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","162.96974900001078","0"
"Mario Time Watchface","watchfaces","7","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","161.54264100000728","0"
"Studio Clock","watchfaces","8","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.6259460000001","0"
"Studio Clock","watchfaces","8","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.69953900000837","0"
"Studio Clock","watchfaces","8","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","152.41571299999487","0"
"Slides of Time","watchfaces","9","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","153.26898499998788","0"
"Slides of Time","watchfaces","9","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","162.93626799999038","0"
"Slides of Time","watchfaces","9","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","164.7357839999895","0"
"Timely","watchfaces","10","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","152.92465299999458","0"
"Timely","watchfaces","10","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","152.72171399999934","0"
"Timely","watchfaces","10","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","157.13619000000472","0"
"DIN Time","watchfaces","11","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","167.96358200001123","0"
"DIN Time","watchfaces","11","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","148.61625300000014","0"
"DIN Time","watchfaces","11","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","165.27161199999682","0"
"Futura Weather","watchfaces","12","qemu_emery","download-unavailable","TypeError: Invalid URL","140.14803699999175","0"
"Futura Weather","watchfaces","12","qemu_flint","download-unavailable","TypeError: Invalid URL","171.08694999999716","0"
"Futura Weather","watchfaces","12","qemu_gabbro","download-unavailable","TypeError: Invalid URL","158.07580299999972","0"
"Love Weather","watchfaces","13","qemu_emery","scenario-completed","","40123.13693600001","127"
"Love Weather","watchfaces","13","qemu_flint","scenario-completed","","25279.368552999993","95"
"Love Weather","watchfaces","13","qemu_gabbro","scenario-completed","","42854.166514","84"
"Weather - powered by The Weather Channel","watchfaces","14","qemu_emery","download-unavailable","TypeError: Invalid URL","158.57338699999673","0"
"Weather - powered by The Weather Channel","watchfaces","14","qemu_flint","download-unavailable","TypeError: Invalid URL","135.8693360000034","0"
"Weather - powered by The Weather Channel","watchfaces","14","qemu_gabbro","download-unavailable","TypeError: Invalid URL","152.81428599999344","0"
"Thin","watchfaces","15","qemu_emery","scenario-completed","","45452.602757","131"
"Thin","watchfaces","15","qemu_flint","scenario-completed","","32911.600303","121"
"Thin","watchfaces","15","qemu_gabbro","scenario-completed","","44343.83420899999","72"
"Clean & Smart","watchfaces","16","qemu_emery","scenario-completed","","38202.85288199999","98"
"Clean & Smart","watchfaces","16","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","192.28787099999317","0"
"Clean & Smart","watchfaces","16","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","199.15825400000904","0"
"Drunk O' Clock","watchfaces","17","qemu_emery","scenario-completed","","47625.93605199999","167"
"Drunk O' Clock","watchfaces","17","qemu_flint","scenario-completed","","32650.62724799999","133"
"Drunk O' Clock","watchfaces","17","qemu_gabbro","scenario-completed","","45608.90120200001","132"
"Sketchy Weather","watchfaces","18","qemu_emery","scenario-completed","","32566.825463","116"
"Sketchy Weather","watchfaces","18","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","163.91500999999698","0"
"Sketchy Weather","watchfaces","18","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","150.48665999999503","0"
"xTime","watchfaces","19","qemu_emery","scenario-completed","","26241.78211999999","83"
"xTime","watchfaces","19","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","165.47098800000094","0"
"xTime","watchfaces","19","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","159.71826600001077","0"
"TrekV2","watchfaces","20","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","153.91313400000217","0"
"TrekV2","watchfaces","20","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","152.41872600000352","0"
"TrekV2","watchfaces","20","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","149.59831299999496","0"
"Taller","watchfaces","21","qemu_emery","scenario-completed","","30394.555758000002","108"
"Taller","watchfaces","21","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","162.38283299999603","0"
"Taller","watchfaces","21","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","156.63687200000277","0"
"Minimalist Weather","watchfaces","22","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","169.18836599998758","0"
"Minimalist Weather","watchfaces","22","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","168.55353000000468","0"
"Minimalist Weather","watchfaces","22","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","162.66206200000306","0"
"Revolution","watchfaces","23","qemu_emery","download-unavailable","TypeError: Invalid URL","161.496994000001","0"
"Revolution","watchfaces","23","qemu_flint","download-unavailable","TypeError: Invalid URL","145.0243199999968","0"
"Revolution","watchfaces","23","qemu_gabbro","download-unavailable","TypeError: Invalid URL","142.79153600000427","0"
"PEBILL","watchfaces","24","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","168.23517800000263","0"
"PEBILL","watchfaces","24","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.0245530000102","0"
"PEBILL","watchfaces","24","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","161.29165800000192","0"
"TrekV3","watchfaces","25","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","166.15606300000218","0"
"TrekV3","watchfaces","25","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","177.92164899999625","0"
"TrekV3","watchfaces","25","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","138.74395299999742","0"
"Squared 4.0","watchfaces","26","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","163.96806299999298","0"
"Squared 4.0","watchfaces","26","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","153.66475899999205","0"
"Squared 4.0","watchfaces","26","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","160.2493950000062","0"
"Retro Clock","watchfaces","27","qemu_emery","download-unavailable","TypeError: Invalid URL","145.14096799999243","0"
"Retro Clock","watchfaces","27","qemu_flint","download-unavailable","TypeError: Invalid URL","171.91192699999374","0"
"Retro Clock","watchfaces","27","qemu_gabbro","download-unavailable","TypeError: Invalid URL","152.7710539999971","0"
"UP for Pebble","watchfaces","28","qemu_emery","download-unavailable","TypeError: Invalid URL","163.06588799999736","0"
"UP for Pebble","watchfaces","28","qemu_flint","download-unavailable","TypeError: Invalid URL","169.01621899999736","0"
"UP for Pebble","watchfaces","28","qemu_gabbro","download-unavailable","TypeError: Invalid URL","159.42575999999826","0"
"Draw by Dalpek","watchfaces","29","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","184.76373000000603","0"
"Draw by Dalpek","watchfaces","29","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","186.27665400000114","0"
"Draw by Dalpek","watchfaces","29","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","169.28959700000996","0"
"Dotz","watchfaces","30","qemu_emery","download-unavailable","TypeError: Invalid URL","169.22189800000342","0"
"Dotz","watchfaces","30","qemu_flint","download-unavailable","TypeError: Invalid URL","164.9099969999952","0"
"Dotz","watchfaces","30","qemu_gabbro","download-unavailable","TypeError: Invalid URL","158.77519299999403","0"
"Multifunctional 7 Segment","watchfaces","31","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","172.00668900000164","0"
"Multifunctional 7 Segment","watchfaces","31","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","166.9382040000055","0"
"Multifunctional 7 Segment","watchfaces","31","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","175.2844699999987","0"
"Rosewright A","watchfaces","32","qemu_emery","scenario-completed","","37571.260236","105"
"Rosewright A","watchfaces","32","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","224.32142300000123","0"
"Rosewright A","watchfaces","32","qemu_gabbro","scenario-completed","","39532.360688","116"
"BlockSlide","watchfaces","33","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:153:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","35373.98601299999","143"
"BlockSlide","watchfaces","33","qemu_flint","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:153:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","25168.21927","143"
"BlockSlide","watchfaces","33","qemu_gabbro","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:153:32)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","29328.054326000012","88"
"Enigma","watchfaces","34","qemu_emery","download-unavailable","TypeError: Invalid URL","161.12132700000075","0"
"Enigma","watchfaces","34","qemu_flint","download-unavailable","TypeError: Invalid URL","152.3286139999982","0"
"Enigma","watchfaces","34","qemu_gabbro","download-unavailable","TypeError: Invalid URL","145.46392700000433","0"
"Quartz by Dalpek","watchfaces","35","qemu_emery","scenario-completed","","32086.910909","128"
"Quartz by Dalpek","watchfaces","35","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","163.27842799999053","0"
"Quartz by Dalpek","watchfaces","35","qemu_gabbro","scenario-completed","","30044.765729000006","101"
"Pip Boy 100","watchfaces","36","qemu_emery","no-compatible-binary","Error: This application targets a different watch platform; emery is required.","149.08105800001067","0"
"Pip Boy 100","watchfaces","36","qemu_flint","no-compatible-binary","Error: This application targets a different watch platform; flint is required.","149.17586499999743","0"
"Pip Boy 100","watchfaces","36","qemu_gabbro","no-compatible-binary","Error: This application targets a different watch platform; gabbro is required.","153.7301060000027","0"
"Time&Weather","watchfaces","37","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","163.46212899999227","0"
"Time&Weather","watchfaces","37","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","157.8003519999911","0"
"Time&Weather","watchfaces","37","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","159.94503400000394","0"
"Square","watchfaces","38","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","169.15029200000572","0"
"Square","watchfaces","38","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","172.05701300001238","0"
"Square","watchfaces","38","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","158.37841400000616","0"
"Essential","watchfaces","39","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.50926399999298","0"
"Essential","watchfaces","39","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","153.38640499999747","0"
"Essential","watchfaces","39","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","157.2018570000073","0"
"TH3","watchfaces","40","qemu_emery","scenario-completed","","32343.96177199998","115"
"TH3","watchfaces","40","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","148.13604699997813","0"
"TH3","watchfaces","40","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","150.47747199999867","0"
"Nyan Cat","watchfaces","41","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","159.06288800001494","0"
"Nyan Cat","watchfaces","41","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","160.65605300001334","0"
"Nyan Cat","watchfaces","41","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","153.3634449999954","0"
"WUnderful Analog (Weather)","watchfaces","42","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","151.87974199999007","0"
"WUnderful Analog (Weather)","watchfaces","42","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","159.29797400001553","0"
"WUnderful Analog (Weather)","watchfaces","42","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","151.66843200000585","0"
"PAC•TIME","watchfaces","43","qemu_emery","no-compatible-binary","Error: This PBW has no emery manifest.","158.94682100001955","0"
"PAC•TIME","watchfaces","43","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","142.99528299999656","0"
"PAC•TIME","watchfaces","43","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","162.3644299999869","0"
"Straight","watchfaces","44","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:237:36)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","32556.571826","118"
"Straight","watchfaces","44","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","155.89921800000593","0"
"Straight","watchfaces","44","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","177.1304769999988","0"
"BCD minimalist (binary watch)","watchfaces","45","qemu_emery","execution-stopped","Error: SyntaxError: Unexpected end of JSON input
    at <input>:1:1
    at parse (native)
    at <anonymous> (pebble-js-app.js:181:36)
    at dispatch (virtual-phone-bootstrap.js:406:119)
    at configurationClosed (virtual-phone-bootstrap.js:472:180)
","25914.63902500001","91"
"BCD minimalist (binary watch)","watchfaces","45","qemu_flint","no-compatible-binary","Error: This PBW has no flint manifest.","145.21661400000448","0"
"BCD minimalist (binary watch)","watchfaces","45","qemu_gabbro","no-compatible-binary","Error: This PBW has no gabbro manifest.","163.17477099999087","0"
"Mario","watchfaces","46","qemu_emery","download-unavailable","TypeError: Invalid URL","139.30251900001895","0"
"Mario","watchfaces","46","qemu_flint","download-unavailable","TypeError: Invalid URL","144.0334149999835","0"
